epoch;column1;column2;column3;column4;column5;column6;column7;column8;column9;column10;column11;column12;column13
1614422219;1.00;1.00;;;;25.87;35.41;99368.00;0.00;;;;
1614422229;1.00;1.00;;;;25.86;35.42;99371.00;0.00;;;;
1614422239;1.00;1.00;;;;25.86;35.40;99368.00;0.00;;;;
1614422249;1.00;1.00;;;;25.86;35.42;99369.00;0.00;;;;
1614422259;1.00;1.00;;;;25.85;35.43;99371.00;0.00;;;;
1614422269;1.00;1.00;;;;25.85;35.44;99370.00;0.00;;;;
1614422279;1.00;1.00;;;;25.84;35.43;99371.00;0.00;;;;
1614422289;1.00;1.00;;;;25.85;35.42;99371.00;0.00;;;;
1614422299;1.00;1.00;;;;25.84;35.43;99372.00;0.00;;;;
1614422309;1.00;1.00;;;;25.84;35.44;99369.00;0.00;;;;
1614422319;1.00;1.00;;;;25.83;35.44;99371.00;0.00;;;;
1614422329;1.00;1.00;;;;25.83;35.43;99372.00;0.00;;;;
1614422339;1.00;1.00;;;;25.82;35.43;99373.00;0.00;;;;
1614422349;1.00;1.00;;;;25.82;35.44;99372.00;0.00;;;;
1614422359;1.00;1.00;;;;25.82;35.49;99373.00;0.00;;;;
1614422369;1.00;1.00;;;;25.83;35.48;99371.00;0.00;;;;
1614422379;1.00;1.00;;;;25.82;35.50;99373.00;0.00;;;;
1614422389;1.00;1.00;;;;25.82;35.51;99373.00;0.00;;;;
1614422399;1.00;1.00;;;;25.82;35.53;99373.00;0.00;;;;
1614422409;1.00;1.00;;;;25.83;35.50;99373.00;0.00;;;;
1614422419;1.00;1.00;;;;25.83;35.53;99373.00;0.00;;;;
1614422429;1.00;1.00;;;;25.82;35.49;99373.00;0.00;;;;
1614422439;1.00;1.00;;;;25.82;35.51;99373.00;0.00;;;;
1614422449;1.00;1.00;;;;25.81;35.49;99371.00;0.00;;;;
1614422459;1.00;1.00;;;;25.81;35.48;99372.00;0.00;;;;
1614422469;1.00;1.00;;;;25.80;35.49;99372.00;0.00;;;;
1614422479;1.00;1.00;;;;25.81;35.51;99372.00;0.00;;;;
1614422489;1.00;1.00;;;;25.81;35.54;99372.00;0.00;;;;
1614422499;1.00;1.00;;;;25.80;35.52;99373.00;0.00;;;;
1614422509;1.00;1.00;;;;25.80;35.54;99372.00;0.00;;;;
1614422519;1.00;1.00;;;;25.81;35.51;99372.00;0.00;;;;
1614422529;1.00;1.00;;;;25.80;35.51;99371.00;0.00;;;;
1614422539;1.00;1.00;;;;25.80;35.52;99370.00;0.00;;;;
1614422549;1.00;1.00;;;;25.80;35.52;99370.00;0.00;;;;
1614422559;1.00;1.00;;;;25.80;35.49;99371.00;0.00;;;;
1614422569;1.00;1.00;;;;25.80;35.51;99369.00;0.00;;;;
1614422579;1.00;1.00;;;;25.78;35.57;99371.00;0.00;;;;
1614422589;1.00;1.00;;;;25.78;35.57;99371.00;0.00;;;;
1614422599;1.00;1.00;;;;25.77;35.52;99370.00;0.00;;;;
1614422609;1.00;1.00;;;;25.77;35.56;99372.00;0.00;;;;
1614422619;1.00;1.00;;;;25.77;35.56;99371.00;0.00;;;;
1614422629;1.00;1.00;;;;25.77;35.53;99371.00;0.00;;;;
1614422639;1.00;1.00;;;;25.78;35.53;99371.00;0.00;;;;
1614422649;1.00;1.00;;;;25.78;35.53;99370.00;0.00;;;;
1614422659;1.00;1.00;;;;25.78;35.54;99375.00;0.00;;;;
1614422669;1.00;1.00;;;;25.78;35.54;99371.00;0.00;;;;
1614422679;1.00;1.00;;;;25.77;35.56;99370.00;0.00;;;;
1614422689;1.00;1.00;;;;25.77;35.56;99369.00;0.00;;;;
1614422699;1.00;1.00;;;;25.77;35.56;99370.00;0.00;;;;
1614422709;1.00;1.00;;;;25.77;35.56;99372.00;0.00;;;;
1614422719;1.00;1.00;;;;25.77;35.53;99372.00;0.00;;;;
1614422729;1.00;1.00;;;;25.77;35.54;99373.00;0.00;;;;
1614422739;1.00;1.00;;;;25.77;35.56;99372.00;0.00;;;;
1614422749;1.00;1.00;;;;25.77;35.54;99373.00;0.00;;;;
1614422759;1.00;1.00;;;;25.77;35.52;99373.00;0.00;;;;
1614422769;1.00;1.00;;;;25.76;35.54;99371.00;0.00;;;;
1614422779;1.00;1.00;;;;25.76;35.58;99372.00;0.00;;;;
1614422789;1.00;1.00;;;;25.75;35.55;99371.00;0.00;;;;
1614422799;1.00;1.00;;;;25.76;35.54;99371.00;0.00;;;;
1614422809;1.00;1.00;;;;25.75;35.55;99372.00;0.00;;;;
1614422819;1.00;1.00;;;;25.75;35.59;99373.00;0.00;;;;
1614422829;1.00;1.00;;;;25.75;35.59;99373.00;0.00;;;;
1614422839;1.00;1.00;;;;25.75;35.60;99374.00;0.00;;;;
1614422849;1.00;1.00;;;;25.75;35.63;99374.00;0.00;;;;
1614422859;1.00;1.00;;;;25.75;35.61;99375.00;0.00;;;;
1614422869;1.00;1.00;;;;25.75;35.62;99374.00;0.00;;;;
1614422879;1.00;1.00;;;;25.75;35.62;99373.00;0.00;;;;
1614422889;1.00;1.00;;;;25.74;35.70;99373.00;0.00;;;;
1614422899;1.00;1.00;;;;25.73;35.67;99374.00;0.00;;;;
1614422909;1.00;1.00;;;;25.74;35.67;99372.00;0.00;;;;
1614422919;1.00;1.00;;;;25.73;35.68;99374.00;0.00;;;;
1614422929;1.00;1.00;;;;25.72;35.72;99374.00;0.00;;;;
1614422939;1.00;1.00;;;;25.73;35.69;99374.00;3.00;;;;
1614422949;1.00;1.00;;;;25.72;35.72;99375.00;3.00;;;;
1614422959;1.00;1.00;;;;25.72;35.69;99371.00;3.00;;;;
1614422969;1.00;1.00;;;;25.73;35.69;99373.00;3.00;;;;
1614422979;1.00;1.00;;;;25.73;35.74;99374.00;1.00;;;;
1614422989;1.00;1.00;;;;25.73;35.77;99374.00;2.00;;;;
1614422999;1.00;1.00;;;;25.73;35.68;99374.00;3.00;;;;
1614423009;1.00;1.00;;;;25.73;35.38;99373.00;0.00;;;;
1614423019;1.00;1.00;;;;25.73;35.59;99373.00;0.00;;;;
1614423029;1.00;1.00;;;;25.74;35.88;99372.00;0.00;;;;
1614423039;1.00;1.00;;;;25.73;35.91;99373.00;0.00;;;;
1614423049;1.00;1.00;;;;25.73;35.90;99372.00;0.00;;;;
1614423059;1.00;1.00;;;;25.73;35.92;99373.00;0.00;;;;
1614423069;1.00;1.00;;;;25.72;35.85;99373.00;0.00;;;;
1614423079;1.00;1.00;;;;25.71;35.87;99373.00;0.00;;;;
1614423089;1.00;1.00;;;;25.71;35.86;99373.00;0.00;;;;
1614423099;1.00;1.00;;;;25.71;35.87;99372.00;0.00;;;;
1614423109;1.00;1.00;;;;25.71;35.87;99373.00;0.00;;;;
1614423119;1.00;1.00;;;;25.71;35.87;99372.00;0.00;;;;
1614423129;1.00;1.00;;;;25.71;35.87;99372.00;0.00;;;;
1614423139;1.00;1.00;;;;25.71;35.86;99372.00;0.00;;;;
1614423149;1.00;1.00;;;;25.70;35.87;99374.00;0.00;;;;
1614423159;1.00;1.00;;;;25.70;35.86;99373.00;0.00;;;;
1614423169;1.00;1.00;;;;25.70;35.86;99373.00;0.00;;;;
1614423179;1.00;1.00;;;;25.70;35.85;99373.00;0.00;;;;
1614423189;1.00;1.00;;;;25.71;35.85;99374.00;0.00;;;;
1614423199;1.00;1.00;;;;25.70;35.88;99373.00;0.00;;;;
1614423209;1.00;1.00;;;;25.70;35.83;99372.00;0.00;;;;
1614423219;1.00;1.00;;;;25.70;35.83;99374.00;0.00;;;;
1614423229;1.00;1.00;;;;25.70;35.83;99376.00;0.00;;;;
1614423239;1.00;1.00;;;;25.70;35.81;99374.00;0.00;;;;
1614423249;1.00;1.00;;;;25.68;35.83;99375.00;0.00;;;;
1614423259;1.00;1.00;;;;25.69;35.82;99377.00;0.00;;;;
1614423269;1.00;1.00;;;;25.69;35.83;99375.00;0.00;;;;
1614423279;1.00;1.00;;;;25.69;35.84;99375.00;0.00;;;;
1614423289;1.00;1.00;;;;25.68;35.87;99376.00;0.00;;;;
1614423299;1.00;1.00;;;;25.68;35.87;99374.00;0.00;;;;
1614423309;1.00;1.00;;;;25.68;35.88;99374.00;0.00;;;;
1614423319;1.00;1.00;;;;25.67;35.90;99376.00;0.00;;;;
1614423329;1.00;1.00;;;;25.67;35.93;99376.00;0.00;;;;
1614423339;1.00;1.00;;;;25.66;35.90;99377.00;0.00;;;;
1614423349;1.00;1.00;;;;25.66;35.94;99376.00;0.00;;;;
1614423359;1.00;1.00;;;;25.66;35.94;99376.00;0.00;;;;
1614423369;1.00;1.00;;;;25.67;35.96;99378.00;0.00;;;;
1614423379;1.00;1.00;;;;25.66;35.77;99376.00;0.00;;;;
1614423389;1.00;1.00;;;;25.67;35.93;99380.00;0.00;;;;
1614423399;1.00;1.00;;;;25.67;35.96;99380.00;0.00;;;;
1614423409;1.00;1.00;;;;25.67;35.93;99379.00;0.00;;;;
1614423419;1.00;1.00;;;;25.66;35.91;99378.00;0.00;;;;
1614423429;1.00;1.00;;;;25.66;35.94;99379.00;0.00;;;;
1614423439;1.00;1.00;;;;25.66;35.95;99381.00;0.00;;;;
1614423449;1.00;1.00;;;;25.66;35.96;99382.00;0.00;;;;
1614423459;1.00;1.00;;;;25.66;35.97;99379.00;0.00;;;;
1614423469;1.00;1.00;;;;25.66;35.94;99380.00;0.00;;;;
1614423479;1.00;1.00;;;;25.66;35.95;99381.00;0.00;;;;
1614423489;1.00;1.00;;;;25.66;35.96;99382.00;0.00;;;;
1614423499;1.00;1.00;;;;25.66;35.98;99383.00;0.00;;;;
1614423509;1.00;1.00;;;;25.66;35.96;99383.00;0.00;;;;
1614423519;1.00;1.00;;;;25.65;35.97;99384.00;0.00;;;;
1614423529;1.00;1.00;;;;25.65;35.97;99386.00;0.00;;;;
1614423539;1.00;1.00;;;;25.65;36.00;99386.00;0.00;;;;
1614423549;1.00;1.00;;;;25.65;35.96;99385.00;0.00;;;;
1614423559;1.00;1.00;;;;25.65;35.96;99388.00;0.00;;;;
1614423569;1.00;1.00;;;;25.65;36.00;99389.00;0.00;;;;
1614423579;1.00;1.00;;;;25.65;35.98;99391.00;0.00;;;;
1614423589;1.00;1.00;;;;25.64;36.09;99389.00;0.00;;;;
1614423599;1.00;1.00;;;;25.64;36.09;99388.00;0.00;;;;
1614423609;1.00;1.00;;;;25.64;36.07;99389.00;0.00;;;;
1614423619;1.00;1.00;;;;25.64;36.08;99390.00;0.00;;;;
1614423629;1.00;1.00;;;;25.63;36.10;99389.00;0.00;;;;
1614423639;1.00;1.00;;;;25.64;36.09;99391.00;0.00;;;;
1614423649;1.00;1.00;;;;25.64;36.12;99392.00;0.00;;;;
1614423659;1.00;1.00;;;;25.63;36.10;99392.00;0.00;;;;
1614423669;1.00;1.00;;;;25.63;36.07;99394.00;0.00;;;;
1614423679;1.00;1.00;;;;25.63;36.09;99395.00;0.00;;;;
1614423689;1.00;1.00;;;;25.63;36.09;99396.00;0.00;;;;
1614423699;1.00;1.00;;;;25.62;36.11;99391.00;0.00;;;;
1614423709;1.00;1.00;;;;25.62;36.10;99393.00;0.00;;;;
1614423719;1.00;1.00;;;;25.61;36.12;99392.00;0.00;;;;
1614423729;1.00;1.00;;;;25.61;36.09;99394.00;0.00;;;;
1614423739;1.00;1.00;;;;25.61;36.10;99395.00;0.00;;;;
1614423749;1.00;1.00;;;;25.60;36.09;99399.00;0.00;;;;
1614423759;1.00;1.00;;;;25.59;36.13;99397.00;0.00;;;;
1614423769;1.00;1.00;;;;25.59;36.13;99397.00;0.00;;;;
1614423779;1.00;1.00;;;;25.59;36.33;99398.00;0.00;;;;
1614423789;1.00;1.00;;;;25.59;36.12;99397.00;0.00;;;;
1614423799;1.00;1.00;;;;25.59;36.12;99398.00;0.00;;;;
1614423809;1.00;1.00;;;;25.59;36.11;99400.00;0.00;;;;
1614423819;1.00;1.00;;;;25.59;36.11;99398.00;0.00;;;;
1614423829;1.00;1.00;;;;25.59;36.16;99400.00;0.00;;;;
1614423839;1.00;1.00;;;;25.59;36.12;99400.00;0.00;;;;
1614423849;1.00;1.00;;;;25.58;36.13;99399.00;0.00;;;;
1614423859;1.00;1.00;;;;25.58;36.12;99401.00;0.00;;;;
1614423869;1.00;1.00;;;;25.56;36.14;99398.00;0.00;;;;
1614423879;1.00;1.00;;;;25.56;36.24;99399.00;0.00;;;;
1614423889;1.00;1.00;;;;25.56;36.26;99401.00;0.00;;;;
1614423899;1.00;1.00;;;;25.57;36.30;99402.00;0.00;;;;
1614423909;1.00;1.00;;;;25.56;36.27;99401.00;0.00;;;;
1614423919;1.00;1.00;;;;25.56;36.24;99400.00;0.00;;;;
1614423929;1.00;1.00;;;;25.56;36.25;99400.00;0.00;;;;
1614423939;1.00;1.00;;;;25.56;36.24;99400.00;0.00;;;;
1614423949;1.00;1.00;;;;25.55;36.25;99403.00;0.00;;;;
1614423959;1.00;1.00;;;;25.55;36.26;99403.00;0.00;;;;
1614423969;1.00;1.00;;;;25.55;36.26;99405.00;0.00;;;;
1614423979;1.00;1.00;;;;25.55;36.26;99405.00;0.00;;;;
1614423989;1.00;1.00;;;;25.54;36.28;99404.00;0.00;;;;
1614423999;1.00;1.00;;;;25.54;36.31;99406.00;0.00;;;;
1614424009;1.00;1.00;;;;25.53;36.31;99406.00;0.00;;;;
1614424019;1.00;1.00;;;;25.53;36.29;99407.00;0.00;;;;
1614424029;1.00;1.00;;;;25.53;36.31;99409.00;0.00;;;;
1614424039;1.00;1.00;;;;25.53;36.31;99407.00;0.00;;;;
1614424049;1.00;1.00;;;;25.52;36.28;99406.00;0.00;;;;
1614424059;1.00;1.00;;;;25.53;36.32;99410.00;0.00;;;;
1614424069;1.00;1.00;;;;25.53;36.33;99411.00;0.00;;;;
1614424079;1.00;1.00;;;;25.53;36.32;99411.00;0.00;;;;
1614424089;1.00;1.00;;;;25.53;36.35;99411.00;0.00;;;;
1614424099;1.00;1.00;;;;25.53;36.32;99411.00;0.00;;;;
1614424109;1.00;1.00;;;;25.53;36.34;99410.00;0.00;;;;
1614424119;1.00;1.00;;;;25.53;36.35;99412.00;0.00;;;;
1614424129;1.00;1.00;;;;25.53;36.38;99412.00;0.00;;;;
1614424139;1.00;1.00;;;;25.53;36.36;99413.00;0.00;;;;
1614424149;1.00;1.00;;;;25.54;36.77;99412.00;0.00;;;;
1614424159;1.00;1.00;;;;25.54;36.37;99414.00;0.00;;;;
1614424169;1.00;1.00;;;;25.54;36.39;99414.00;0.00;;;;
1614424179;1.00;1.00;;;;25.53;36.35;99413.00;0.00;;;;
1614424189;1.00;1.00;;;;25.53;36.38;99414.00;0.00;;;;
1614424199;1.00;1.00;;;;25.53;36.42;99413.00;0.00;;;;
1614424209;1.00;1.00;;;;25.53;36.42;99411.00;0.00;;;;
1614424219;1.00;1.00;;;;25.53;36.45;99413.00;0.00;;;;
1614424229;1.00;1.00;;;;25.53;36.41;99414.00;0.00;;;;
1614424239;1.00;1.00;;;;25.54;36.41;99413.00;0.00;;;;
1614424249;1.00;1.00;;;;25.53;36.41;99414.00;0.00;;;;
1614424259;1.00;1.00;;;;25.53;36.39;99415.00;0.00;;;;
1614424269;1.00;1.00;;;;25.53;36.42;99414.00;0.00;;;;
1614424279;1.00;1.00;;;;25.53;36.42;99414.00;0.00;;;;
1614424289;1.00;1.00;;;;25.53;36.45;99413.00;0.00;;;;
1614424299;1.00;1.00;;;;25.53;36.43;99411.00;0.00;;;;
1614424309;1.00;1.00;;;;25.53;36.45;99414.00;0.00;;;;
1614424319;1.00;1.00;;;;25.53;36.45;99415.00;0.00;;;;
1614424329;1.00;1.00;;;;25.53;36.43;99411.00;0.00;;;;
1614424339;1.00;1.00;;;;25.53;36.48;99411.00;0.00;;;;
1614424349;1.00;1.00;;;;25.52;36.47;99412.00;0.00;;;;
1614424359;1.00;1.00;;;;25.52;36.47;99412.00;0.00;;;;
1614424369;1.00;1.00;;;;25.52;36.50;99411.00;0.00;;;;
1614424379;1.00;1.00;;;;25.52;36.52;99412.00;0.00;;;;
1614424389;1.00;1.00;;;;25.52;36.52;99411.00;0.00;;;;
1614424399;1.00;1.00;;;;25.52;36.52;99412.00;0.00;;;;
1614424409;1.00;1.00;;;;25.52;36.54;99412.00;0.00;;;;
1614424419;1.00;1.00;;;;25.52;36.56;99412.00;0.00;;;;
1614424429;1.00;1.00;;;;25.51;36.56;99413.00;0.00;;;;
1614424439;1.00;1.00;;;;25.51;36.59;99413.00;0.00;;;;
1614424449;1.00;1.00;;;;25.51;36.60;99414.00;0.00;;;;
1614424459;1.00;1.00;;;;25.51;36.63;99414.00;0.00;;;;
1614424469;1.00;1.00;;;;25.50;36.67;99411.00;0.00;;;;
1614424479;1.00;1.00;;;;25.50;36.63;99412.00;0.00;;;;
1614424489;1.00;1.00;;;;25.51;36.62;99413.00;0.00;;;;
1614424499;1.00;1.00;;;;25.51;36.65;99414.00;0.00;;;;
1614424509;1.00;1.00;;;;25.51;36.95;99413.00;0.00;;;;
1614424519;1.00;1.00;;;;25.50;36.67;99410.00;0.00;;;;
1614424529;1.00;1.00;;;;25.50;36.70;99411.00;0.00;;;;
1614424539;1.00;1.00;;;;25.50;36.69;99411.00;0.00;;;;
1614424549;1.00;1.00;;;;25.50;36.72;99412.00;0.00;;;;
1614424559;1.00;1.00;;;;25.49;36.74;99412.00;0.00;;;;
1614424569;1.00;1.00;;;;25.49;36.77;99413.00;0.00;;;;
1614424579;1.00;1.00;;;;25.49;36.75;99412.00;0.00;;;;
1614424589;1.00;1.00;;;;25.48;36.76;99411.00;0.00;;;;
1614424599;1.00;1.00;;;;25.48;36.76;99410.00;0.00;;;;
1614424609;1.00;1.00;;;;25.48;36.77;99413.00;0.00;;;;
1614424619;1.00;1.00;;;;25.48;36.76;99413.00;0.00;;;;
1614424629;1.00;1.00;;;;25.48;36.80;99413.00;0.00;;;;
1614424639;1.00;1.00;;;;25.47;36.81;99414.00;0.00;;;;
1614424649;1.00;1.00;;;;25.46;36.81;99415.00;0.00;;;;
1614424659;1.00;1.00;;;;25.46;36.80;99414.00;0.00;;;;
1614424669;1.00;1.00;;;;25.46;36.87;99415.00;0.00;;;;
1614424679;1.00;1.00;;;;25.45;36.85;99416.00;0.00;;;;
1614424689;1.00;1.00;;;;25.44;36.88;99413.00;0.00;;;;
1614424699;1.00;1.00;;;;25.43;36.89;99412.00;0.00;;;;
1614424709;1.00;1.00;;;;25.43;36.93;99410.00;0.00;;;;
1614424719;1.00;1.00;;;;25.44;36.94;99413.00;0.00;;;;
1614424729;1.00;1.00;;;;25.43;36.92;99412.00;0.00;;;;
1614424739;1.00;1.00;;;;25.43;36.95;99414.00;0.00;;;;
1614424749;1.00;1.00;;;;25.43;36.94;99414.00;0.00;;;;
1614424759;1.00;1.00;;;;25.44;36.94;99413.00;0.00;;;;
1614424769;1.00;1.00;;;;25.44;36.91;99414.00;0.00;;;;
1614424779;1.00;1.00;;;;25.44;36.94;99414.00;0.00;;;;
1614424789;1.00;1.00;;;;25.43;36.97;99417.00;0.00;;;;
1614424799;1.00;1.00;;;;25.43;36.96;99415.00;0.00;;;;
1614424809;1.00;1.00;;;;25.44;36.97;99414.00;0.00;;;;
1614424819;1.00;1.00;;;;25.44;36.98;99413.00;0.00;;;;
1614424829;1.00;1.00;;;;25.44;37.00;99413.00;0.00;;;;
1614424839;1.00;1.00;;;;25.44;37.01;99414.00;0.00;;;;
1614424849;1.00;1.00;;;;25.43;37.01;99414.00;0.00;;;;
1614424859;1.00;1.00;;;;25.42;37.12;99413.00;0.00;;;;
1614424869;1.00;1.00;;;;25.39;37.32;99415.00;0.00;;;;
1614424879;1.00;1.00;;;;25.39;37.30;99413.00;0.00;;;;
1614424889;1.00;1.00;;;;25.39;37.32;99415.00;0.00;;;;
1614424899;1.00;1.00;;;;25.39;37.38;99413.00;0.00;;;;
1614424909;1.00;1.00;;;;25.39;37.26;99413.00;0.00;;;;
1614424919;1.00;1.00;;;;25.37;37.38;99415.00;0.00;;;;
1614424929;1.00;1.00;;;;25.36;37.44;99413.00;0.00;;;;
1614424940;1.00;1.00;;;;25.36;37.47;99413.00;0.00;;;;
1614425008;1.00;1.00;;;;25.42;37.38;99411.00;0.00;;;;
1614425016;1.00;1.00;;;;25.43;37.38;99409.00;0.00;;;;
1614425026;1.00;1.00;;;;25.43;37.36;99409.00;3.00;;;;
1614425036;1.00;1.00;;;;25.42;37.37;99409.00;0.00;;;;
1614425046;1.00;1.00;;;;25.42;37.37;99409.00;0.00;;;;
1614425056;1.00;1.00;;;;25.43;37.38;99409.00;0.00;;;;
1614425066;1.00;1.00;;;;25.43;37.42;99410.00;0.00;;;;
1614425076;1.00;1.00;;;;25.44;37.86;99412.00;0.00;;;;
1614425086;1.00;1.00;;;;25.44;37.50;99411.00;0.00;;;;
1614425096;1.00;1.00;;;;25.44;37.46;99412.00;0.00;;;;
1614425106;1.00;1.00;;;;25.44;37.44;99413.00;0.00;;;;
1614425116;1.00;1.00;;;;25.43;37.40;99413.00;0.00;;;;
1614425126;1.00;1.00;;;;25.43;37.37;99412.00;0.00;;;;
1614425136;1.00;1.00;;;;25.43;37.38;99411.00;0.00;;;;
1614425146;1.00;1.00;;;;25.44;37.38;99411.00;0.00;;;;
1614425156;1.00;1.00;;;;25.44;37.43;99411.00;0.00;;;;
1614425166;1.00;1.00;;;;25.44;37.44;99410.00;0.00;;;;
1614425176;1.00;1.00;;;;25.44;37.43;99410.00;0.00;;;;
1614425186;1.00;1.00;;;;25.44;37.42;99409.00;0.00;;;;
1614425196;1.00;1.00;;;;25.43;37.43;99410.00;0.00;;;;
1614425206;1.00;1.00;;;;25.44;37.40;99412.00;0.00;;;;
1614425216;1.00;1.00;;;;25.44;37.40;99411.00;0.00;;;;
1614425226;1.00;1.00;;;;25.44;37.38;99411.00;0.00;;;;
1614425236;1.00;1.00;;;;25.44;37.38;99410.00;0.00;;;;
1614425246;1.00;1.00;;;;25.44;37.37;99411.00;0.00;;;;
1614425256;1.00;1.00;;;;25.45;37.97;99410.00;0.00;;;;
1614425266;1.00;1.00;;;;25.45;37.36;99409.00;0.00;;;;
1614425276;1.00;1.00;;;;25.44;37.36;99409.00;0.00;;;;
1614425286;1.00;1.00;;;;25.44;37.35;99409.00;0.00;;;;
1614425296;1.00;1.00;;;;25.44;37.31;99410.00;0.00;;;;
1614425306;1.00;1.00;;;;25.43;37.31;99411.00;0.00;;;;
1614425316;1.00;1.00;;;;25.43;37.32;99408.00;0.00;;;;
1614425326;1.00;1.00;;;;25.42;37.32;99409.00;0.00;;;;
1614425336;1.00;1.00;;;;25.42;37.32;99409.00;0.00;;;;
1614425346;1.00;1.00;;;;25.42;37.33;99410.00;0.00;;;;
1614425356;1.00;1.00;;;;25.41;37.35;99408.00;0.00;;;;
1614425366;1.00;1.00;;;;25.41;37.35;99409.00;0.00;;;;
1614425376;1.00;1.00;;;;25.41;37.38;99410.00;0.00;;;;
1614425386;1.00;1.00;;;;25.41;37.38;99410.00;0.00;;;;
1614425396;1.00;1.00;;;;25.41;37.36;99409.00;0.00;;;;
1614425406;1.00;1.00;;;;25.41;37.38;99408.00;0.00;;;;
1614425416;1.00;1.00;;;;25.41;37.39;99410.00;0.00;;;;
1614425426;1.00;1.00;;;;25.40;37.38;99411.00;0.00;;;;
1614425436;1.00;1.00;;;;25.40;37.39;99411.00;0.00;;;;
1614425446;1.00;1.00;;;;25.40;37.39;99411.00;0.00;;;;
1614425456;1.00;1.00;;;;25.40;37.38;99412.00;0.00;;;;
1614425466;1.00;1.00;;;;25.40;37.38;99411.00;0.00;;;;
1614425476;1.00;1.00;;;;25.39;37.39;99414.00;0.00;;;;
1614425486;1.00;1.00;;;;25.39;37.38;99412.00;0.00;;;;
1614425496;1.00;1.00;;;;25.39;37.40;99413.00;0.00;;;;
1614425506;1.00;1.00;;;;25.39;37.43;99412.00;0.00;;;;
1614425516;1.00;1.00;;;;25.38;37.43;99411.00;0.00;;;;
1614425526;1.00;1.00;;;;25.39;37.39;99411.00;0.00;;;;
1614425536;1.00;1.00;;;;25.38;37.77;99412.00;0.00;;;;
1614425546;1.00;1.00;;;;25.38;37.43;99411.00;0.00;;;;
1614425556;1.00;1.00;;;;25.38;37.40;99411.00;0.00;;;;
1614425566;1.00;1.00;;;;25.38;37.45;99412.00;0.00;;;;
1614425576;1.00;1.00;;;;25.38;37.45;99412.00;0.00;;;;
1614425586;1.00;1.00;;;;25.37;37.49;99413.00;0.00;;;;
1614425596;1.00;1.00;;;;25.37;37.50;99415.00;0.00;;;;
1614425606;1.00;1.00;;;;25.37;37.50;99415.00;0.00;;;;
1614425616;1.00;1.00;;;;25.37;37.46;99414.00;0.00;;;;
1614425626;1.00;1.00;;;;25.37;37.45;99415.00;0.00;;;;
1614425636;1.00;1.00;;;;25.36;37.45;99412.00;0.00;;;;
1614425646;1.00;1.00;;;;25.36;37.47;99413.00;0.00;;;;
1614425656;1.00;1.00;;;;25.36;37.48;99413.00;0.00;;;;
1614425666;1.00;1.00;;;;25.36;37.48;99413.00;0.00;;;;
1614425676;1.00;1.00;;;;25.36;37.48;99413.00;0.00;;;;
1614425686;1.00;1.00;;;;25.35;37.52;99413.00;0.00;;;;
1614425696;1.00;1.00;;;;25.35;37.54;99414.00;0.00;;;;
1614425706;1.00;1.00;;;;25.35;37.53;99412.00;0.00;;;;
1614425716;1.00;1.00;;;;25.35;37.52;99410.00;0.00;;;;
1614425726;1.00;1.00;;;;25.35;37.53;99415.00;0.00;;;;
1614425736;1.00;1.00;;;;25.35;37.54;99414.00;0.00;;;;
1614425746;1.00;1.00;;;;25.34;37.57;99413.00;0.00;;;;
1614425756;1.00;1.00;;;;25.35;37.58;99412.00;0.00;;;;
1614425766;1.00;1.00;;;;25.35;37.59;99413.00;0.00;;;;
1614425776;1.00;1.00;;;;25.35;37.58;99415.00;0.00;;;;
1614425786;1.00;1.00;;;;25.35;37.60;99411.00;0.00;;;;
1614425796;1.00;1.00;;;;25.35;37.61;99411.00;0.00;;;;
1614425806;1.00;1.00;;;;25.35;37.59;99415.00;0.00;;;;
1614425816;1.00;1.00;;;;25.35;37.59;99415.00;0.00;;;;
1614425826;1.00;1.00;;;;25.35;37.52;99411.00;0.00;;;;
1614425836;1.00;1.00;;;;25.34;37.60;99413.00;0.00;;;;
1614425846;1.00;1.00;;;;25.35;37.61;99414.00;0.00;;;;
1614425856;1.00;1.00;;;;25.35;37.65;99413.00;0.00;;;;
1614425866;1.00;1.00;;;;25.35;37.65;99415.00;0.00;;;;
1614425876;1.00;1.00;;;;25.35;37.60;99415.00;0.00;;;;
1614425886;1.00;1.00;;;;25.35;37.60;99417.00;0.00;;;;
1614425896;1.00;1.00;;;;25.35;37.61;99417.00;0.00;;;;
1614425906;1.00;1.00;;;;25.34;37.65;99415.00;0.00;;;;
1614425916;1.00;1.00;;;;25.33;37.72;99414.00;0.00;;;;
1614425926;1.00;1.00;;;;25.32;37.80;99414.00;0.00;;;;
1614425936;1.00;1.00;;;;25.30;37.83;99414.00;0.00;;;;
1614425946;1.00;1.00;;;;25.31;37.80;99412.00;0.00;;;;
1614425956;1.00;1.00;;;;25.30;37.79;99412.00;0.00;;;;
1614425966;1.00;1.00;;;;25.30;37.79;99413.00;0.00;;;;
1614425976;1.00;1.00;;;;25.30;37.82;99414.00;0.00;;;;
1614425986;1.00;1.00;;;;25.30;37.82;99415.00;0.00;;;;
1614425996;1.00;1.00;;;;25.30;37.82;99414.00;0.00;;;;
1614426006;1.00;1.00;;;;25.30;37.82;99413.00;0.00;;;;
1614426016;1.00;1.00;;;;25.29;37.83;99413.00;0.00;;;;
1614426026;1.00;1.00;;;;25.30;37.83;99414.00;0.00;;;;
1614426036;1.00;1.00;;;;25.30;37.86;99416.00;0.00;;;;
